transaction_id,user_id,amount,timestamp,merchant,country,home_country,is_fraud
21643c31-dd2e-47ef-9d31-515e522cfa7e,user_59,168.92,2025-12-13T00:10:28.387409,Walmart,DE,DE,0
80e62354-3956-4559-b30f-6cf834e66ed8,user_186,292.31,2025-12-02T09:10:28.387409,Ebay,IN,IN,0
20cf14b6-00a1-4b94-b478-ae4eaf4d8f71,user_195,255.29,2025-12-20T08:10:28.387409,AliExpress,FR,FR,0
5d312e23-c8bd-4f6e-a4e7-82a70e6150c9,user_151,56.41,2025-12-11T04:10:28.388387,Ebay,FR,FR,0
31d6aeec-ee90-46a9-ba0c-28fd3adb4829,user_24,250.52,2025-12-14T06:10:28.388387,AliExpress,IN,IN,0
834cd970-6b47-4448-80ff-691f48dbab43,user_83,220.75,2025-12-15T01:10:28.388387,Ebay,DE,DE,0
7f085d54-9c2f-462e-9a39-b57ed66ebf18,user_151,94.93,2025-11-29T02:10:28.388387,Amazon,IN,IN,0
654dbd5b-5679-4c02-9088-4ecdcef7234d,user_77,251.01,2025-12-02T11:10:28.388387,AliExpress,IN,IN,0
6a1127d3-4fb0-4135-b80f-cec3688e949e,user_16,275.3,2025-12-02T08:10:28.388387,AliExpress,IN,IN,0
331e00f9-fef6-4efb-a9ec-63d8f8ab14cf,user_159,209.13,2025-12-22T10:10:28.388387,Walmart,FR,FR,0
2ad88571-f529-44e8-8563-6a3b180b3981,user_120,87.49,2025-11-24T00:10:28.388387,Target,DE,DE,0
853de3e0-da07-4ec7-bb0e-5bd8cbb1ec25,user_4,96.51,2025-12-12T01:10:28.388387,Ebay,UK,UK,0
9bb5efe8-98a2-4712-ba75-c3d99d8e27c0,user_82,278.07,2025-12-09T04:10:28.388387,Amazon,FR,FR,0
9c3e7869-f051-41f3-b2a8-4c3679b505f0,user_19,286.15,2025-12-13T09:10:28.388387,Ebay,FR,FR,0
e90df9ca-7c2a-404c-a6ff-7614ad4211c7,user_64,157.04,2025-12-16T09:10:28.388387,Walmart,IN,IN,0
35a8d71a-b585-4ea1-9ee1-f6ef4749d4fc,user_182,116.76,2025-11-22T03:10:28.388387,Target,UK,UK,0
24bbf794-3506-418b-9579-85cbe4aec2e9,user_144,74.3,2025-12-21T08:10:28.388387,Walmart,US,US,0
ac1839ff-d02d-4840-b5fa-e4b1d38a6bd7,user_119,2527.11,2025-11-27T21:10:28.388387,Target,UK,IN,1
7327c25c-77e3-4837-b37f-60fa4fa45b78,user_107,50.13,2025-12-01T00:10:28.388387,Ebay,FR,FR,0
cd0ebc25-5995-4f43-9dae-a61a464c3bad,user_186,234.73,2025-12-18T07:10:28.388387,Amazon,US,US,0
ee976bba-d6fa-441a-acc8-fe3ffdc34cf2,user_166,216.93,2025-11-30T02:10:28.388387,AliExpress,UK,UK,0
e4198074-4d89-416b-8f3b-7be6492992c0,user_68,75.04,2025-12-03T00:10:28.388387,AliExpress,DE,DE,0
ceaac5ee-d843-410a-811d-dbdb8838954c,user_166,62.18,2025-12-06T05:10:28.388387,Walmart,DE,DE,0
e68d16b6-6747-424e-b2fa-6aa04598446f,user_4,109.53,2025-12-22T00:10:28.388387,AliExpress,UK,UK,0
07389a1c-2a3e-45df-8947-7d581c07d125,user_100,132.43,2025-12-02T01:10:28.388387,Amazon,DE,DE,0
4111f05e-0eb9-406a-b1bf-71fa3ac33422,user_11,26.0,2025-12-13T23:10:28.388387,Amazon,DE,DE,0
0e9af72a-f7e8-4981-9559-30be2a137d44,user_52,285.41,2025-12-04T10:10:28.388387,Ebay,IN,IN,0
195e4ada-89e6-4c8a-89a5-38836aca8267,user_21,195.28,2025-12-15T12:10:28.388387,AliExpress,IN,IN,0
95f55579-f5e9-4038-981d-2b14292d0907,user_194,266.8,2025-11-27T09:10:28.388387,Ebay,UK,UK,0
34d9aba8-8489-4500-b293-58fa3a90e047,user_28,48.73,2025-11-30T07:10:28.388387,Ebay,UK,UK,0
6775ea5b-d504-4295-956f-854e71ca9a66,user_55,120.44,2025-12-16T07:10:28.388387,AliExpress,US,US,0
9f1c3647-c0a3-467f-a197-80781ac74821,user_194,176.53,2025-12-15T03:10:28.388387,Walmart,US,US,0
dbab30ae-1c93-45e0-9084-7294439de0e1,user_113,143.18,2025-12-15T11:10:28.388387,Walmart,FR,FR,0
3b8d40b2-5ac9-46c1-88ba-04d3834c1dd2,user_2,48.47,2025-12-05T06:10:28.388387,Ebay,UK,UK,0
747da274-8e34-4426-a94a-581307ec0029,user_160,285.06,2025-12-11T09:10:28.388387,AliExpress,IN,IN,0
861b1a62-3b94-4b5e-8aee-5130456f6194,user_167,261.84,2025-11-25T12:10:28.388387,Target,US,US,0
d5f40585-0334-4dee-9e51-28d5375e4bbe,user_21,1067.65,2025-12-21T17:10:28.388387,Amazon,FR,DE,1
5daaeded-ef04-42bd-b821-ae4d372c5cca,user_42,35.86,2025-12-10T11:10:28.388387,AliExpress,FR,FR,0
b26c4a34-ef33-4a80-b608-c4fd8e3cece0,user_133,245.81,2025-12-06T08:10:28.388387,Target,IN,IN,0
93e428fc-6983-4613-b49e-e7ecf9bc064e,user_59,38.41,2025-12-06T05:10:28.388387,Ebay,DE,DE,0
d951bc90-dde2-4c03-9e9b-98c5f2d038e1,user_39,113.38,2025-12-11T11:10:28.388387,Target,IN,IN,0
6dec5722-5815-4205-8502-5ab687f65d69,user_164,72.69,2025-12-11T23:10:28.388387,Ebay,UK,UK,0
14189de0-fb36-48ff-bb38-e2e8b6e56846,user_181,72.02,2025-12-10T08:10:28.388387,Walmart,IN,IN,0
c5e434ca-71e7-4696-9f93-226fbdd13ac5,user_141,120.9,2025-12-09T08:10:28.388387,Amazon,FR,FR,0
eaa16b16-335d-4328-a23f-dcd79433d5ee,user_140,112.34,2025-12-13T09:10:28.388387,AliExpress,IN,IN,0
bafca826-86e6-459b-9fc8-0913583ea52a,user_154,223.45,2025-12-04T09:10:28.388387,Ebay,DE,DE,0
f735ea85-3fa5-4d47-9024-8cf68360f856,user_102,70.12,2025-11-26T06:10:28.388387,Target,IN,IN,0
1be9ff9c-61b5-44eb-b4d4-06344b998199,user_45,79.32,2025-12-13T01:10:28.388387,Walmart,IN,IN,0
9eb66172-5c68-411a-a16b-04cfb285a21a,user_41,76.72,2025-12-04T06:10:28.388387,AliExpress,DE,DE,0
28dbf8ba-3ee9-4d84-a85c-aab5fe28c208,user_19,217.72,2025-12-08T06:10:28.388387,Walmart,UK,UK,0
f6a3e8b8-8137-4714-ac13-4a0548f677d4,user_60,241.34,2025-12-06T08:10:28.388387,AliExpress,DE,DE,0
913caca3-a884-47e1-8957-0ae8902b8aaa,user_110,265.18,2025-11-26T10:10:28.388387,Target,FR,FR,0
19b70cf3-f375-43f7-8e15-4bcbbe823a27,user_188,223.35,2025-12-19T01:10:28.388387,AliExpress,UK,UK,0
bd23b22a-9d42-41a1-a38a-03e478d0eb63,user_75,41.54,2025-12-04T05:10:28.388387,AliExpress,US,US,0
98e44535-b793-4a7c-9d76-2736b6e7c84d,user_78,24.92,2025-11-30T01:10:28.388387,AliExpress,DE,DE,0
295735d3-58a2-49d5-a400-f9831ffd9235,user_88,272.38,2025-12-08T12:10:28.388387,Amazon,IN,IN,0
335c1e8d-d0ed-4da8-b36a-99a99a272ad9,user_165,109.84,2025-11-28T09:10:28.388387,Walmart,UK,UK,0
48d01581-afc9-4dca-8a9f-5f0b50b3928b,user_39,118.85,2025-11-25T09:10:28.388387,Ebay,UK,UK,0
48d31d26-3a29-4c2e-aa2e-4a89c99887fc,user_56,3214.98,2025-12-17T18:10:28.388387,Walmart,IN,US,1
e054edc3-ba76-4afa-ba45-38d2223e33d0,user_41,171.63,2025-12-10T02:10:28.388387,Walmart,DE,DE,0
369e6636-11ee-41c9-ab2a-4f075ed96a9f,user_23,3419.53,2025-12-20T18:10:28.388387,Target,FR,US,1
14dff578-e14e-4af4-9f8e-09048d6efaae,user_20,97.61,2025-11-26T09:10:28.388387,Walmart,US,US,0
182cc430-1f9f-4488-a862-402452860e16,user_194,284.21,2025-12-09T12:10:28.388387,Amazon,FR,FR,0
a0e57a65-10c7-47e2-bf72-624e879875a6,user_80,250.01,2025-12-06T09:10:28.388387,Target,US,US,0
3d7534cc-1846-4626-81f8-b4201082b3a0,user_192,150.59,2025-12-18T08:10:28.388387,Walmart,US,US,0
399b182b-749a-4231-9e9e-ff13d89b61ef,user_168,240.3,2025-12-02T12:10:28.388387,Ebay,IN,IN,0
9dded4a8-0d59-4a9d-b86f-c1adcf9daf8f,user_45,256.3,2025-12-10T07:10:28.388387,Target,IN,IN,0
39a8c6b8-f2d1-4f9b-9abc-14c93dbed057,user_96,135.84,2025-12-15T00:10:28.389386,Amazon,FR,FR,0
cb389d86-65c7-40b7-a413-5c5d391e2e51,user_181,259.95,2025-12-08T10:10:28.389386,Ebay,DE,DE,0
ffb63a03-22cf-4452-993b-97fab099abc9,user_57,1221.32,2025-11-25T16:10:28.389386,Amazon,UK,FR,1
dba04732-aafc-4913-8459-749d33f03317,user_169,184.12,2025-12-04T12:10:28.389386,AliExpress,FR,FR,0
4024ac85-2567-4c6b-8c62-07f8e9bd845b,user_147,23.17,2025-12-02T04:10:28.389386,Amazon,FR,FR,0
df5105dd-9521-4df1-85bb-c0a5f5585c15,user_200,160.57,2025-12-12T05:10:28.389386,AliExpress,FR,FR,0
f324697e-a8a6-4a3e-bb2e-d23c47528013,user_47,99.29,2025-12-11T05:10:28.389386,Target,FR,FR,0
c3469171-358b-4412-94fb-c7b45081ae55,user_8,219.39,2025-11-28T06:10:28.389386,AliExpress,US,US,0
5a203795-c6bd-4726-9ca6-b500b470cd81,user_9,231.76,2025-11-23T03:10:28.389386,Target,UK,UK,0
d9e47c4b-fa84-423c-a2be-21899fe88c26,user_20,214.88,2025-12-09T03:10:28.389386,Ebay,IN,IN,0
32d47a6c-160d-4dea-8b45-7514acfcfa28,user_35,109.32,2025-12-08T03:10:28.389386,Amazon,IN,IN,0
498f59cf-37d6-4659-9cd2-b2fd9f581762,user_91,134.69,2025-11-28T06:10:28.389386,Walmart,IN,IN,0
e24527de-d0a0-445a-9dd7-2f520509aae2,user_157,200.31,2025-12-19T05:10:28.389386,Target,UK,UK,0
bdae306a-bcdb-44f5-a989-7c30029f4ce8,user_94,246.64,2025-12-16T06:10:28.389386,Walmart,UK,UK,0
fdb396b4-8186-4cb8-9135-afd6c3fa8aaf,user_61,152.96,2025-12-01T11:10:28.389386,Walmart,DE,DE,0
b18bf7c9-4a13-4fe6-9db2-6cd06d627a1e,user_39,152.57,2025-12-17T04:10:28.389386,AliExpress,UK,UK,0
128e35ab-d7bc-4b32-9ff0-dbbb1ff59406,user_83,294.0,2025-12-04T00:10:28.389386,Amazon,IN,IN,0
bb284d83-6905-4f78-9358-0a8adbaddec9,user_17,43.37,2025-12-21T08:10:28.389386,Walmart,IN,IN,0
a3834b38-88e9-474c-8f68-3aa3cb8c4255,user_118,220.6,2025-12-01T07:10:28.389386,Amazon,UK,UK,0
44fe705b-d939-4b33-9a1b-ae9e9bd5d62b,user_50,287.8,2025-11-27T07:10:28.389386,Amazon,US,US,0
47798dc4-36a7-42f9-b0bb-7be5fcd92538,user_142,22.14,2025-12-19T11:10:28.389386,Ebay,US,US,0
e388077f-97db-483a-8163-58e1d2c04c79,user_22,223.61,2025-12-02T23:10:28.389386,Ebay,IN,IN,0
a016d03a-5660-4a97-ab8b-d8f887a20f7a,user_114,207.48,2025-11-24T11:10:28.389386,Amazon,FR,FR,0
51e99ae4-e684-410d-9e03-0ff7d0edb398,user_70,165.28,2025-12-15T03:10:28.389386,Amazon,FR,FR,0
9ac685c3-1936-4044-b7d5-be4dfc8bb4be,user_9,21.49,2025-12-19T10:10:28.389386,AliExpress,FR,FR,0
7f084784-4b5c-40a0-bb51-56f5e48a4bec,user_47,35.48,2025-12-16T12:10:28.389386,AliExpress,UK,UK,0
d824ce9d-dc96-4d66-ae77-d3b911f8582c,user_139,54.87,2025-12-22T02:10:28.389386,AliExpress,IN,IN,0
8bb60283-7564-4756-a2e8-26360b9488fe,user_7,174.93,2025-11-24T07:10:28.389386,Target,US,US,0
bd271556-6dff-49de-9174-1beeb1308a33,user_23,193.38,2025-11-29T03:10:28.389386,Walmart,UK,UK,0
c7dbe785-eabd-4673-8155-dca9b246ed06,user_145,3897.52,2025-12-03T16:10:28.389386,Amazon,FR,US,1
95e7c89b-1ea9-451a-b665-258fd09a446b,user_80,95.3,2025-12-22T10:10:28.389386,Amazon,UK,UK,0
0a73caca-1c19-4b82-b875-616c63a93ce8,user_64,105.35,2025-12-10T05:10:28.389386,Target,DE,DE,0
9811fb9d-9549-4ce4-961d-1a8e08e5dd32,user_176,108.16,2025-12-04T05:10:28.389386,AliExpress,DE,DE,0
26d586e0-bfca-4033-930b-7d2a332de7d1,user_73,13.68,2025-11-26T08:10:28.389386,Ebay,IN,IN,0
41fcb497-d50d-4785-8aab-cb44b129cfaa,user_41,205.92,2025-12-09T12:10:28.389386,AliExpress,IN,IN,0
0ff41e4d-a505-4aad-89d2-d474d585d1dd,user_17,76.28,2025-11-26T00:10:28.389386,Ebay,US,US,0
7de007d2-5382-438c-b9a6-ed47feff7599,user_142,10.06,2025-12-03T00:10:28.389386,Walmart,FR,FR,0
076af5ab-293b-4cc8-9e71-377f6d114026,user_145,114.27,2025-12-04T02:10:28.389386,Ebay,DE,DE,0
adbf52d2-624e-4c20-878a-541aceff2201,user_15,221.33,2025-12-18T12:10:28.389386,Target,IN,IN,0
abc45f53-f0f3-4c74-afc5-8319418db4ad,user_137,122.79,2025-11-23T06:10:28.389386,Amazon,DE,DE,0
b62c69ea-697a-40c2-8d76-d39968364754,user_74,247.47,2025-11-24T04:10:28.389386,Target,IN,IN,0
00f78102-f876-4d43-bcf9-c3673871f83a,user_123,82.5,2025-12-17T07:10:28.389386,Target,FR,FR,0
05e1740a-195b-4936-b9fd-c41e1d1c6f11,user_186,180.19,2025-12-17T04:10:28.389386,Walmart,FR,FR,0
f78df030-148b-40ec-99f2-419eaa9af235,user_191,16.29,2025-12-02T08:10:28.389386,AliExpress,UK,UK,0
366dce5d-c531-474b-95ec-e177134c0969,user_165,276.37,2025-12-05T01:10:28.389386,AliExpress,UK,UK,0
ea351526-3646-4f0c-9b0e-8c42076a3635,user_37,299.76,2025-11-30T00:10:28.389386,Amazon,US,US,0
ca588769-422f-4209-ac32-abb98d69a6da,user_9,182.31,2025-11-30T07:10:28.389386,Amazon,US,US,0
be28a74f-c1e5-45c7-b777-d639f44251d9,user_121,241.32,2025-12-02T10:10:28.389386,Ebay,FR,FR,0
9a7872d5-a51c-47c6-b4c2-d6f09f011bfe,user_21,130.5,2025-12-05T03:10:28.389386,AliExpress,US,US,0
bfc50e04-7081-4655-8c06-1ef9e42824d3,user_113,203.85,2025-12-02T23:10:28.389386,Amazon,FR,FR,0
89f726b8-6393-4fcf-ae51-29c84971bd2f,user_70,37.97,2025-11-23T03:10:28.389386,AliExpress,FR,FR,0
5b51ded1-c2c3-4e3e-8915-86a07462b24c,user_131,177.96,2025-12-12T23:10:28.389386,AliExpress,FR,FR,0
790bf5e5-67c0-4c76-b275-e9f7c5a1d849,user_187,116.83,2025-12-22T11:10:28.389386,Target,UK,UK,0
dedbfcc4-db0d-4930-ad81-d2e60b70e70f,user_193,191.58,2025-12-14T02:10:28.389386,Walmart,FR,FR,0
3148f470-8349-451e-aecb-89316ec2a04b,user_72,1641.29,2025-11-27T20:10:28.389386,Walmart,US,FR,1
75a862bc-6158-42fc-8c9c-cfe688375c26,user_135,43.14,2025-11-22T02:10:28.389386,Target,UK,UK,0
4efb7ecb-56bd-4221-9e23-a70ae3523587,user_159,89.26,2025-12-11T03:10:28.389386,Target,US,US,0
1722d03c-fe3b-4aa8-a965-835164e8d2b0,user_23,29.09,2025-11-24T11:10:28.389386,Ebay,FR,FR,0
e2d501df-8bc0-4a03-9714-c44cfe0f1a23,user_130,174.16,2025-11-27T00:10:28.389386,Ebay,DE,DE,0
f8dab5fb-76c8-49d7-a734-50873f86b296,user_145,199.34,2025-12-15T11:10:28.389386,AliExpress,US,US,0
8be61cc3-92dd-46df-846b-1b866c740376,user_196,196.83,2025-12-20T09:10:28.389386,Amazon,US,US,0
8bcf841e-94cd-4ec0-a37c-ed9e386f192b,user_51,44.94,2025-12-07T07:10:28.390386,Amazon,US,US,0
2d78e2c0-cabf-4398-96a9-b28ea859ea6d,user_149,152.53,2025-12-07T07:10:28.390386,Target,FR,FR,0
5926c701-eddb-4b76-96d8-5c3256d3320b,user_49,51.41,2025-12-18T09:10:28.390386,AliExpress,DE,DE,0
80694666-dca3-4cae-8b6a-413e5a788c64,user_186,121.84,2025-12-05T01:10:28.390386,AliExpress,DE,DE,0
02de6f7b-9067-4244-bb94-7fd5a3027c9a,user_189,260.85,2025-12-09T09:10:28.390386,Amazon,DE,DE,0
c6c9bd74-5472-4433-a06a-5550286e4991,user_12,214.64,2025-12-15T10:10:28.390386,AliExpress,UK,UK,0
d51b7a0e-7c02-4bf5-b4d8-6e499fb75415,user_27,193.08,2025-11-26T03:10:28.390386,AliExpress,DE,DE,0
dc6f8dcc-94e8-4c7a-9a97-9c7f7ad02d43,user_134,111.25,2025-11-26T08:10:28.390386,Walmart,US,US,0
10149e53-2905-4eb1-b76f-31b322cdd45d,user_178,241.18,2025-12-14T04:10:28.390386,Target,FR,FR,0
baab56ce-dde0-48e9-b176-85acfd45b92d,user_168,290.13,2025-12-06T23:10:28.390386,Target,IN,IN,0
47154588-ef93-413d-a63a-e0e99205324a,user_122,132.71,2025-12-12T10:10:28.390386,Walmart,FR,FR,0
869f5b61-e369-4405-b9d7-eb56bc9cf747,user_80,127.0,2025-12-11T11:10:28.390386,Target,US,US,0
6380738a-903e-4b2e-ba6e-53040ab66481,user_136,224.98,2025-11-28T05:10:28.390386,Target,DE,DE,0
1072a0a5-c668-458c-ad35-8d585adcbf76,user_95,287.18,2025-12-03T07:10:28.390386,Walmart,UK,UK,0
3aedc7bd-38a3-4dbb-9ca3-3d8c4b65a7fe,user_171,43.29,2025-12-14T01:10:28.390386,Amazon,US,US,0
b39d210a-37c0-42c8-bd03-8ed29c78b7b0,user_97,130.88,2025-12-06T10:10:28.390386,AliExpress,IN,IN,0
5abc90f5-ef2d-44ce-9d4f-f04b5b97b793,user_33,2988.99,2025-12-22T19:10:28.390386,Target,FR,IN,1
989f7ea6-074d-451f-965d-4fc03d8698ab,user_133,222.24,2025-12-21T09:10:28.390386,Target,UK,UK,0
fdac2d2c-f7f4-459e-9a9a-3a3078b88d6c,user_79,20.05,2025-12-05T03:10:28.390386,Ebay,US,US,0
94c294de-767f-4607-bc1a-c065c8bbce48,user_25,216.18,2025-11-29T09:10:28.390386,Target,US,US,0
7df86ffd-b89d-42bf-8a77-a17634edaee0,user_146,4540.67,2025-12-10T21:10:28.390386,Target,UK,US,1
6933f504-e27f-4a24-abfd-926afda1211a,user_95,271.8,2025-12-03T08:10:28.390386,Ebay,DE,DE,0
f38b8abd-667a-4d85-a795-3e641e66a0b1,user_122,205.0,2025-11-27T00:10:28.390386,Ebay,FR,FR,0
0e9abfc1-0ce8-4df8-a767-ac36b8dcaae5,user_94,221.33,2025-12-13T02:10:28.390386,Ebay,FR,FR,0
bf3b61bd-5c86-40e9-a797-3fe7eef6fe71,user_143,1265.33,2025-12-07T20:10:28.390386,Amazon,US,DE,1
db17cd30-a77b-46c5-ad09-662b61a8832f,user_197,297.0,2025-11-26T08:10:28.390386,Walmart,IN,IN,0
2abc3218-d002-4818-b69a-cbd7d6a1ed07,user_89,231.76,2025-12-14T05:10:28.390386,Walmart,IN,IN,0
e28cd6e3-f142-4363-a5cf-652d9318632b,user_137,292.18,2025-11-23T09:10:28.390386,Ebay,DE,DE,0
814c926f-76ce-4694-aff3-3b9c7774e62b,user_13,109.45,2025-11-28T10:10:28.390386,Target,UK,UK,0
a0918533-0b53-4dab-bee3-143920c88830,user_182,192.83,2025-12-21T11:10:28.390386,Target,US,US,0
6fcf35af-75c1-4912-b8c7-49d8b92774b6,user_75,237.04,2025-12-09T11:10:28.390386,Walmart,US,US,0
11196075-bd7c-4a1c-9ffd-1da670ebbae5,user_55,250.48,2025-12-15T11:10:28.390386,AliExpress,UK,UK,0
5fc61ecd-df42-493c-bf8d-1a55527a647b,user_125,122.37,2025-12-04T11:10:28.390386,Walmart,FR,FR,0
754a26fe-4622-4274-9660-ed08e915dbd2,user_118,86.56,2025-12-16T08:10:28.390386,Ebay,DE,DE,0
3717d564-a271-49d7-986c-86161ce3c819,user_87,245.52,2025-11-22T00:10:28.390386,Walmart,US,US,0
a25b0b8c-1629-4083-b55b-d15f2ba1a8cf,user_185,114.28,2025-12-02T01:10:28.390386,AliExpress,IN,IN,0
f23fa6be-ac1c-4ab5-b820-fb0bdf29474f,user_27,121.63,2025-11-26T23:10:28.390386,AliExpress,US,US,0
aa8aead6-b609-4b4a-848e-916f1d3c0271,user_78,268.64,2025-12-18T02:10:28.390386,Walmart,DE,DE,0
ace05445-6b3b-432b-b091-6a13e1e8eca4,user_90,183.16,2025-12-11T02:10:28.390386,Amazon,DE,DE,0
2d741d32-751a-4952-9176-5220fad0e791,user_142,279.47,2025-12-17T09:10:28.390386,Amazon,IN,IN,0
98d1b0fb-9c3c-497c-8c06-13726a1becd8,user_50,3860.79,2025-11-28T21:10:28.390386,Amazon,FR,IN,1
d9e6124b-a006-47e7-b689-cb98a7f54890,user_49,195.14,2025-11-29T11:10:28.390386,Walmart,DE,DE,0
3b988e9f-5975-408c-9229-0b652485e8f0,user_124,239.09,2025-11-30T00:10:28.390386,Walmart,FR,FR,0
0e75bbd8-81aa-4104-8043-5944db9ad0ef,user_31,138.03,2025-12-21T03:10:28.390386,Target,UK,UK,0
9842314a-1021-486f-a8dc-fb54852a40d3,user_125,176.39,2025-12-16T11:10:28.390386,Amazon,US,US,0
d8fa1dc1-e31c-4a1f-a37d-f3d0f51c4b4e,user_157,1647.58,2025-11-24T19:10:28.390386,Amazon,FR,UK,1
a31d2425-1e2a-493f-bc3b-df698746e255,user_149,1371.14,2025-12-07T20:10:28.390386,Ebay,UK,US,1
ba732eaf-8084-4bb3-9add-e439d2a297af,user_1,113.28,2025-12-05T06:10:28.390386,Target,UK,UK,0
599dc282-9f1e-409f-9120-05bd7bcd01cf,user_35,1950.06,2025-12-01T16:10:28.390386,Target,UK,DE,1
27736bfc-d8f1-4e59-bbb5-27597c45646b,user_111,15.38,2025-12-06T11:10:28.390386,Amazon,IN,IN,0
39045887-82a0-45c0-9eb1-e81ce415d7a9,user_56,57.13,2025-12-18T11:10:28.390386,AliExpress,DE,DE,0
91d08862-2c7a-4c0e-a100-64d4bfb850a5,user_145,270.6,2025-12-18T12:10:28.390386,AliExpress,FR,FR,0
7be617a2-c889-43b3-8720-ff94fd9b8668,user_147,102.79,2025-11-22T08:10:28.390386,AliExpress,DE,DE,0
1b10acee-a85c-4245-9795-162ff68affa6,user_36,127.6,2025-12-16T10:10:28.390386,Target,UK,UK,0
bee21712-d5d2-40b0-9edf-a2097930e969,user_74,295.98,2025-12-18T01:10:28.390386,Amazon,UK,UK,0
f89965c0-7a12-452d-9ee5-a46d20224b88,user_45,240.86,2025-11-22T02:10:28.390386,Target,FR,FR,0
1855815e-8229-4533-875d-0e885dc9124d,user_75,245.92,2025-12-17T08:10:28.390386,Ebay,IN,IN,0
97ecdb42-eb99-483c-8d0e-511f104a120b,user_199,184.53,2025-12-04T12:10:28.390386,AliExpress,IN,IN,0
3116312b-f769-458f-88ef-8cff80e1abd4,user_111,87.42,2025-12-11T06:10:28.390386,Walmart,IN,IN,0
4958ec02-74cd-466a-9a04-5f76162026cc,user_182,209.76,2025-12-06T23:10:28.390386,Ebay,DE,DE,0
c8d7763f-e4c8-4515-8bfe-9d646edab299,user_99,256.92,2025-12-18T10:10:28.390386,Walmart,IN,IN,0
2e7f2bb9-1cfe-44c5-b108-6a510237a31a,user_92,197.35,2025-12-06T06:10:28.390386,Walmart,US,US,0
430b1410-a87f-4cc0-8391-7a9f2229d5ba,user_84,99.22,2025-12-19T09:10:28.390386,Amazon,US,US,0
b16020a2-9cc3-47e2-8d3c-7226edac2456,user_10,50.4,2025-12-02T03:10:28.390386,Walmart,UK,UK,0
14cbc96e-14d4-4b7e-ab0b-4bcff7e328d6,user_73,203.33,2025-11-27T07:10:28.390386,Target,US,US,0
315a853d-d61f-45d8-af52-4c3a95906f7f,user_104,16.9,2025-12-03T11:10:28.391399,AliExpress,US,US,0
6c244d87-7a9e-4506-b9b7-b87dd16e51d2,user_5,38.62,2025-12-09T10:10:28.391399,AliExpress,IN,IN,0
c22ce51c-2957-4b59-879a-ed1e22930cc7,user_182,172.42,2025-12-03T06:10:28.391399,Target,IN,IN,0
90de4520-14fb-467d-b0d8-2712e9451490,user_16,128.86,2025-11-27T12:10:28.391399,Ebay,DE,DE,0
1d547a88-c9db-4816-a2ac-bc14362190c0,user_141,180.15,2025-12-19T00:10:28.391399,Amazon,US,US,0
c948aa88-5737-4065-8ad3-1adbe7622fb4,user_165,43.75,2025-12-16T12:10:28.391399,AliExpress,US,US,0
22878df2-ba37-4251-85c1-dd69854fc168,user_137,31.81,2025-12-02T00:10:28.391399,Target,US,US,0
6ba92705-b832-46b2-b825-dd0fae9d05ce,user_95,119.02,2025-12-04T05:10:28.391399,Amazon,IN,IN,0
362e8e47-411c-4c1e-9cb4-4df926cf8fa1,user_37,299.29,2025-12-11T12:10:28.391399,AliExpress,DE,DE,0
9edaf01c-4dce-44b0-80a3-210fe0ba1bbb,user_167,106.4,2025-12-10T01:10:28.391399,AliExpress,UK,UK,0
5a8b470e-87e7-4ec0-9278-9e04f39e0ec4,user_121,106.32,2025-11-22T00:10:28.391399,Target,UK,UK,0
c843c0db-2c57-468d-b6fa-9703ece92e31,user_197,125.41,2025-12-17T04:10:28.391399,Amazon,IN,IN,0
4637560e-f6fa-448b-851e-bb37b5cccce1,user_14,204.22,2025-11-26T03:10:28.391399,Amazon,FR,FR,0
580d1a35-edbc-4f6b-9dbd-4cb6c8f74e9a,user_86,289.35,2025-12-20T08:10:28.391399,Walmart,IN,IN,0
0a627395-ec42-4773-bc57-601c39f304eb,user_20,263.74,2025-11-26T09:10:28.391399,Target,UK,UK,0
f9e8a64d-5caf-4cff-90aa-679921d00fb8,user_22,269.45,2025-12-18T03:10:28.391399,Target,IN,IN,0
6d0185e3-f2bf-4df3-acc0-a81f3f133a76,user_16,11.22,2025-11-27T11:10:28.391399,Walmart,UK,UK,0
d3428985-a32a-48d6-9b21-b85daa389281,user_93,177.8,2025-12-14T09:10:28.391399,Walmart,DE,DE,0
2a5d25bd-4508-44a1-b1e3-3200ea12233e,user_166,103.38,2025-11-30T09:10:28.391399,Ebay,FR,FR,0
a2eff990-6baf-4250-a55c-ee06b0ab2963,user_151,206.31,2025-11-30T02:10:28.391399,Walmart,FR,FR,0
b42ef64f-e511-4229-9a70-c9f91b034f34,user_42,56.41,2025-12-01T04:10:28.391399,Walmart,US,US,0
5b30ba83-526e-4b99-a026-1e15fcecdc90,user_66,264.92,2025-11-28T03:10:28.391399,Walmart,US,US,0
29ee0621-fc70-4806-ad14-87dee12d9025,user_97,3970.25,2025-12-01T17:10:28.391399,Walmart,UK,US,1
c0b62a6f-df25-4bdc-a4f6-121cb9e3e6dd,user_130,12.04,2025-12-03T01:10:28.391399,Ebay,US,US,0
feb4730b-7e26-4dc3-b90e-9140f2777fe3,user_81,211.1,2025-11-26T12:10:28.391399,Walmart,UK,UK,0
1415f99a-66f2-4f18-a2c1-6fb77310783e,user_142,257.67,2025-12-06T07:10:28.391399,Walmart,DE,DE,0
406ee1db-f762-425e-ad46-32275b823fb3,user_69,240.47,2025-12-05T06:10:28.391399,Amazon,UK,UK,0
